"AVOID_MAN_CD","BODY_TYPE","COMM_VEH","CRN","DAMAGE_IND","DVR_PRES_IND","EMERG_VEH_USE_CD","GRADE","IMPACT_POINT","INS_IND","MAKE_CD","MODEL_YR","OWNER_DRIVER","PEOPLE_IN_UNIT","PRIN_IMP_PT","RDWY_ALIGNMENT","SPECIAL_USAGE","TRAVEL_DIRECTION","TRAVEL_SPD","TRL_VEH_CNT","UNDER_RIDE_IND","UNIT_NUM","UNIT_TYPE","VEH_COLOR_CD","VEH_MOVEMENT","VEH_POSITION","VEH_REG_STATE","VEH_ROLE","VEH_TYPE","PARTIAL_VIN","VINA_BODY_TYPE_CD"
"","79","Y","2018012744","3","1","","1","01","Y","KNNW","","02","1","","3","00","E","030","1","","1","01","03","17","03","PA","1","05","1NKZL40X3JJ",""
"","04","N","2018013760","3","1","","1","12","Y","NISS","2014","01","1","","1","00","N","035","0","","2","01","07","01","03","PA","2","01","1N4AA5AP8EC","P4D"
"","15","N","2018022507","2","1","","1","06","Y","ACUR","2017","01","1","","1","00","S","015","0","","2","01","03","01","03","PA","2","06","5J8TB4H35HL","PUT"
"","04","N","2018021133","3","1","","3","11","Y","","2004","01","1","","3","00","S","025","0","","1","01","07","17","01","PA","1","01","1G6DM577840","P4D"
"","","Y","2018022745","1","1","","1","07","Y","OTHR","2014","02","47","","3","99","W","999","0","","2","01","06","17","09","PA","1","99","",""
"","04","N","2018022531","3","1","","1","14","Y","HOND","2011","01","1","","1","00","E","075","0","","1","01","07","01","03","PA","1","01","19XFA1F63BE","P4D"
"","04","N","2018023354","3","1","","3","12","Y","MITS","2016","01","1","","1","00","N","030","0","","1","01","03","01","01","PA","1","01","JA32U2FU1GU","P4D"
"","04","N","2018023750","3","1","","1","12","Y","FORD","2014","02","1","","1","00","S","055","0","","1","01","07","01","03","PA","1","01","1FADP3F2XEL","P4D"
"","51","N","2018022566","1","1","","1","03","Y","TOYT","2007","01","1","","1","00","W","045","0","","2","01","05","01","06","PA","2","04","5TELU42N27Z","TCW"
"","02","N","2018022693","3","1","","1","12","Y","CHEV","2002","02","1","","1","00","W","999","","","1","01","08","01","01","PA","1","01","1G1JC124627","PCP"
"","12","N","2018023688","3","1","","1","06","Y","HOND","2010","01","1","","1","00","E","000","0","","3","01","12","03","01","PA","3","07","5FNRL3H5XAB","PSV"
"","04","N","2018027241","1","1","","2","06","Y","CHEV","2016","01","1","","1","00","N","000","","","2","01","03","03","01","PA","3","01","1G1ZE5STXGF","P4D"
"","15","N","2018023819","2","1","","3","12","U","HOND","2009","01","1","","1","00","W","030","0","","1","01","07","02","01","PA","1","06","5FNYF48509B","T4W"
"","04","N","2018027768","3","1","","2","11","U","DODG","2013","02","1","","1","00","S","075","0","","1","01","07","15","03","PA","1","01","1C3CDZAB2DN","P4D"
"","04","N","2018024214","1","1","","3","06","Y","SUBA","2017","01","1","","1","00","S","010","0","","4","01","12","01","06","PA","2","01","JF1VA1L63H9","P4D"
"","05","N","2018025105","3","1","","1","06","Y","FORD","2015","01","1","","3","00","W","002","0","","2","01","02","17","01","OK","2","01","3FADP4EJ3FM","P4H"
"","15","N","2018024349","3","1","","1","12","Y","MAZD","2013","01","3","","1","00","S","045","","","1","01","07","01","01","PA","1","06","JM3KE4CE5D0","T4W"
"","15","N","2018028530","3","1","","3","11","Y","SUBA","2011","01","1","","3","00","N","999","0","","1","01","12","17","07","PA","1","01","4S4BRBKC6B3","T4W"
"","73","Y","2018024523","0","1","","1","12","Y","MACK","1993","02","1","","1","00","N","030","0","","1","01","02","01","03","PA","1","05","1M2K185C5PM","TTB"
"","04","N","2018026604","3","1","","1","10","Y","HOND","2009","01","2","","1","00","E","999","0","","2","01","07","01","01","PA","2","01","2HGFA165X9H","P4D"
"","15","N","2018024879","3","4","","1","12","Y","JEEP","2014","01","1","","1","00","N","055","0","","1","05","12","01","01","PA","1","06","1C4BJWDG0EL","T4W"
"","39","Y","2018021963","9","4","","1","99","U","","","99","99","","1","12","N","999","0","","1","05","06","12","01","ZZ","1","03","N/A",""
"","15","N","2018022615","3","1","","2","11","Y","LEXS","2010","01","1","","1","00","S","999","0","","2","01","05","02","06","PA","2","01","2T2BK1BA8AC","T4W"
"","04","N","2018024810","2","1","","2","00","Y","HOND","2001","01","2","","1","00","S","999","0","","2","01","07","01","01","PA","0","01","1HGES16561L","P4D"
"","","N","2018010584","9","4","","1","07","N","","","99","0","","1","99","N","055","","","1","05","99","15","01","ZZ","1","99","",""
"","04","N","2018009706","2","1","","3","06","Y","VOLK","2012","02","1","","1","00","W","000","0","","2","01","05","03","01","PA","2","01","WVWMP7AN8CE","P4D"
"","04","N","2018004265","3","2","","2","03","Y","TOYT","2001","","0","","1","00","","000","0","","2","02","07","06","09","PA","2","01","4T1BG22K61U","P4D"
"","05","N","2018012176","3","1","","1","12","Y","NISS","2012","01","1","","1","00","S","025","0","","1","01","07","01","03","PA","1","01","3N1BC1CP4CK","P4H"
"","09","N","2018008463","3","1","","1","01","Y","KIA","2013","01","3","","1","00","N","999","0","","2","01","03","01","01","TX","2","01","KNDJT2A67D7",""
"","04","N","2018011380","3","1","","1","12","Y","SUBA","2013","01","1","","1","00","N","060","0","","1","01","12","01","03","PA","1","01","4S3BMBA6XD3","P4D"
"","09","N","2018000644","3","1","","1","11","Y","TOYT","2013","01","1","","1","00","N","999","0","","2","01","12","10","01","OH","2","01","JTDKDTB34D1",""
"","04","N","2018003961","3","1","","2","06","Y","TOYT","2007","02","1","","1","00","W","000","0","","2","01","02","03","02","PA","2","01","2T1BR32E07C","P4D"
"","04","N","2018006216","1","2","","1","12","U","CHEV","2002","","0","","1","00","U","000","0","","4","02","02","06","11","PA","2","01","1G1JC524127","P4D"
"","04","N","2018006544","3","1","","1","10","Y","NISS","2014","01","2","","1","00","E","035","0","","1","01","03","15","01","PA","1","01","1N4AA5AP0EC","P4D"
"","05","N","2018007136","3","1","","1","02","Y","FORD","2014","01","1","","1","00","W","999","0","","2","01","07","01","01","PA","2","01","1FADP3K26EL","P4H"
"","15","N","2018010918","3","1","","1","08","Y","SUBA","2014","01","1","","1","00","W","999","0","","1","01","01","01","01","PA","3","06","JF2GPAGC1E8","T4W"
"","40","N","2018006715","1","1","","3","12","Y","HOND","2008","01","1","","1","00","S","999","0","","2","01","03","01","01","PA","1","01","5FNRL38608B","TSV"
"","51","N","2018010874","1","1","","1","05","Y","GMC","2012","01","1","","1","00","N","999","0","","2","01","01","01","01","PA","2","04","1GTN1TEX2CZ","TPK"
"","75","Y","2018007040","3","1","","1","07","Y","MACK","2010","02","1","","1","21","E","040","1","","2","01","03","01","06","IL","3","05","1M1AW07Y7AN","TTR"
"","04","N","2018009715","1","1","","1","11","Y","SUBA","2013","01","1","","1","00","S","025","0","","2","01","01","01","01","WV","2","01","JF1GV8J64DL","P4D"
"","05","N","2018012354","3","1","","1","12","Y","HOND","2011","01","1","","1","00","S","999","0","","1","01","03","01","03","PA","2","01","JHMGE8H53BC","P4H"
"","04","N","2018041028","3","1","","1","06","Y","MAZD","2014","01","1","","1","00","W","055","0","","2","01","03","01","01","PA","2","01","JM1GJ1V65E1","P4D"
"","04","N","2018014449","3","1","","3","12","Y","BUIC","2010","01","2","","3","00","N","999","0","","1","01","02","17","01","PA","1","01","1G4GC5EG4AF","P4D"
"","15","N","2018012345","3","1","","2","12","Y","MAZD","2016","01","1","","1","00","W","999","0","","1","01","12","01","03","PA","1","06","JM3KE4DY1G0","T4W"
"","09","N","2018015629","2","1","","1","12","Y","NISS","2017","02","1","","1","00","E","999","","","1","01","07","02","01","PA","1","01","1N4AL3AP2HC","P"
"","04","N","2018012476","2","4","","2","01","Y","FORD","1999","02","1","","1","00","S","035","0","","1","01","02","01","01","PA","1","01","1FAFP13P9XW","P4D"
"","04","N","2018010375","1","1","","1","11","U","SAA","2006","01","1","","4","00","N","999","0","","1","01","01","16","01","PA","1","01","YS3FD49Y461","P4D"
"","04","N","2018052754","2","1","","1","09","Y","CHEV","2012","02","3","","1","00","N","025","0","","2","01","05","01","01","PA","3","01","2G1WB5E35C1","P4D"
"","41","N","2018020595","3","1","","1","12","Y","PLYM","1997","02","2","","1","00","N","999","0","","2","01","01","01","01","OR","1","01","1P4GP44R8VB","TES"
"","51","N","2018011896","2","1","","1","02","Y","CHEV","2008","01","1","","1","00","W","010","0","","2","01","03","01","06","PA","2","04","1GCEK14028Z","TPK"
"","15","N","2018015008","2","1","","3","12","Y","FORD","2008","01","4","","3","00","N","999","0","","1","01","07","17","01","PA","1","06","1FMFU16508L","T4W"
"","04","N","2018009933","1","1","","1","07","Y","CHRY","2008","01","2","","1","00","S","999","0","","2","01","07","01","01","PA","2","01","1C3LC46K58N","P4D"
"","04","N","2018021130","3","1","","1","04","Y","PONT","2009","01","1","","3","00","E","099","0","","1","01","05","17","09","PA","1","01","1G2ZG57BX94","P4D"
"","04","N","2018011296","1","1","","2","11","Y","SUBA","2013","01","1","","1","00","S","999","0","","2","01","07","01","01","PA","2","01","4S3BMBB63D3","P4D"
"","04","N","2018017100","3","1","","1","03","Y","CADI","2003","01","1","","1","00","S","000","","","3","01","07","03","04","PA","2","01","1G6DM57N130","P4D"
"","04","N","2018016055","3","2","","3","03","Y","TOYT","2009","","0","","1","00","","000","0","","2","02","01","06","11","PA","2","01","2T1BU40E39C","P4D"
"","04","N","2018012985","1","1","","1","12","Y","FORD","2003","02","2","","1","00","W","999","0","","1","01","03","01","01","PA","1","01","1FAFP55U73A","P4D"
"","06","N","2018044497","2","1","","1","06","Y","SUBA","2007","01","1","","1","00","N","000","0","","2","01","04","03","03","WV","1","01","4S4BP61C977","PSW"
"","04","N","2018054379","1","1","","1","06","Y","TOYT","1998","02","1","","1","00","E","005","","","1","01","11","14","01","PA","1","01","4T1BF18BXWU","P4D"
"","15","N","2018017041","2","1","","3","11","Y","HOND","2004","01","3","","4","00","E","020","0","","1","01","04","16","06","PA","1","06","2HKYF18454H","T4W"
"","04","N","2018054490","3","1","","1","12","Y","STRN","1999","01","1","","1","00","W","065","0","","1","01","01","15","03","PA","1","01","1G8ZK527XXZ","P4D"
"","04","N","2018016038","3","1","","5","11","Y","CHEV","2014","02","1","","4","00","W","999","0","","1","01","01","16","08","PA","1","01","1G1125S39EU","P4D"
"","41","N","2018050181","1","1","","1","06","Y","DODG","2007","01","1","","1","00","S","002","0","","2","01","99","02","01","PA","2","06","2D4GP44L27R","TES"
"","15","N","2018027086","3","1","","1","12","Y","JEEP","2013","01","1","","1","00","N","999","0","","1","01","07","02","02","PA","2","01","1C4RJFAG4DC","T4W"
"","04","N","2018028454","2","1","","1","06","Y","CHEV","2008","01","2","","1","00","E","055","0","","2","01","07","01","03","PA","2","01","2G1WT58K689","P4D"
"","15","N","2018030338","3","1","","1","06","Y","JEEP","2014","01","2","","1","00","S","999","0","","2","01","05","02","03","PA","2","06","1C4PJMCS0EW","T4W"
"","","","2018025984","","","","","","","","","","1","","","","","","","","2","31","","","","","2","","",""
"","04","N","2018049780","3","1","","3","06","Y","HYUN","2009","02","1","","1","00","E","000","0","","2","01","12","03","01","PA","3","01","KMHDU46DX9U","P4D"
"","39","Y","2018027249","1","1","","3","11","Y","FORD","","02","18","","4","11","N","025","0","","2","01","06","16","01","PA","2","03","4DRBUC8N1HB",""
"","04","N","2018030243","3","1","","1","12","Y","TOYT","2013","01","1","","1","00","S","099","","","1","01","03","01","06","PA","1","01","4T4BF1FK8DR","P4D"
"","04","N","2018028215","3","1","","3","11","Y","HYUN","2013","01","1","","4","00","W","030","0","","1","01","04","16","12","PA","1","01","KMHDH4AE2DU","P4D"
"","12","N","2018026463","3","1","","3","04","Y","JEEP","2007","01","1","","1","00","E","000","0","","2","01","02","03","01","PA","2","01","1J4FA541X7L","T2W"
"","15","N","2018002438","3","1","","4","09","Y","GMC","2017","01","2","","1","00","E","010","0","","1","01","01","12","98","PA","2","06","2GKFLTEK5H6","T4W"
"","15","N","2018002121","2","1","","2","11","Y","HYUN","2009","02","1","","1","00","E","999","0","","1","01","07","04","01","PA","1","06","5NMSH73E59H","T4W"
"","","N","2018007541","9","4","","1","01","N","","","99","0","","1","99","N","045","0","","1","05","99","01","01","","1","99","",""
"","","N","2018003811","","","","","","","","","00","1","","","","","","","","1","31","","","","","2","","",""
"","04","N","2018004174","3","1","","1","10","Y","CHEV","2010","01","1","","1","00","N","070","0","","1","01","03","01","03","NY","1","01","1G1ZC5EB2AF","P4D"
"","03","N","2018002224","3","1","","3","12","Y","FIAT","2012","02","1","","1","00","N","015","0","","1","01","05","01","01","PA","1","01","3C3CFFCR8CT","P2H"
"","05","N","2018001182","3","1","","2","01","Y","SUZI","2008","02","1","","4","00","N","055","0","","1","01","02","16","01","PA","1","01","JS2YB413885","P4H"
"","15","N","2018002343","3","1","","1","01","Y","FORD","2004","02","1","","1","00","N","025","0","","2","01","03","12","01","PA","2","06","1FMDU74W34Z","T4W"
"","04","N","2018008250","3","1","","1","11","Y","MERZ","2014","01","1","","1","00","W","999","","","2","01","03","12","01","PA","2","01","WDDHF8JB1EA","P4D"
"","15","N","2018011464","3","1","","1","12","Y","HOND","2014","01","2","","1","00","S","030","0","","1","01","99","02","01","PA","1","01","2HKRM4H78EH","T4W"
"","09","N","2018011464","2","1","","1","11","Y","VOLK","2014","01","1","","1","00","E","000","0","","3","01","05","03","01","UT","2","01","3VW2K7AJ1EM",""
"","15","N","2018009413","2","1","","1","06","Y","VOLV","2013","01","1","","1","00","S","000","0","","2","01","05","03","01","PA","2","06","YV4952CZ6D1","T4W"
"","12","N","2018014124","1","1","","1","06","Y","CHRY","2017","03","2","","1","00","S","020","0","","2","01","07","01","01","PA","2","06","2C4RC1BG3HR","PSV"
"","51","N","2018015254","1","1","","3","11","Y","DODG","2012","02","1","","1","00","E","030","0","","1","01","02","01","03","PA","1","04","3C6JD6DP7CG","TPK"
"","04","N","2018003096","3","1","","1","06","Y","CHEV","2001","02","2","","1","00","N","000","0","","1","01","03","03","01","PA","2","01","1G1ND52J71M","P4D"
"","15","N","2018011626","2","1","","1","03","Y","CHEV","2011","01","2","","1","00","S","999","0","","2","01","05","12","06","PA","2","06","2CNFLCEC4B6","T4W"
"","15","N","2018010468","2","1","","1","11","Y","DODG","2017","01","1","","4","00","E","999","0","","2","01","05","16","01","PA","3","06","3C4PDCGBXHT","T4W"
"","03","N","2018011942","3","1","","1","08","Y","OTHR","2006","02","1","","1","00","E","065","0","","1","01","02","15","06","PA","1","01","WMWRC33546T","P2H"
"","41","N","2018011136","2","1","","1","01","Y","NISS","2016","02","1","","1","00","S","999","0","","1","01","03","12","04","OH","1","01","1N6BF0LY7GN","TCG"
"","05","N","2018009409","2","1","","1","11","Y","TOYT","2017","01","3","","1","00","W","999","0","","2","01","07","01","03","PA","2","01","JTDKBRFU0H3","P4H"
"","19","N","2018009079","3","1","","1","10","Y","MRCU","2010","02","3","","1","00","U","999","0","","1","01","03","12","01","NC","2","06","4M2CN8BG4AK",""
"","02","N","2018010571","3","1","","3","04","Y","CHEV","2007","01","1","","1","00","W","055","0","","1","01","01","01","03","PA","1","01","1G1AL15F077","PCP"
"","12","N","2018000542","3","1","","1","12","Y","GMC","1998","01","2","","1","00","W","999","0","","2","01","07","02","01","PA","1","01","1GKCT18W4WK","T2W"
"","04","N","2018010998","3","1","","1","11","Y","HOND","2006","02","1","","1","00","W","055","","","1","01","05","01","03","PA","1","01","1HGFA16896L","P4D"
"","40","N","2018008171","3","1","","1","10","Y","FORD","2016","02","1","","1","12","N","025","0","","2","01","03","01","01","MN","1","07","1FMZK1ZM5GK","TSV"
"","15","N","2018009646","2","1","","2","06","Y","JEEP","1999","01","2","","1","00","E","005","0","","2","01","05","02","03","PA","2","06","1J4GW68N6XC","T4W"
"","04","N","2018019610","3","1","","1","00","Y","NISS","2010","02","1","","1","00","W","999","0","","1","01","07","01","03","PA","0","01","3N1AB6AP6AL","P4D"
"","09","N","2018017214","3","1","","1","12","U","DODG","2018","03","2","","1","00","W","999","0","","1","01","05","01","01","OK","3","01","2C3CDXCT0JH",""
"","15","N","2018018585","3","1","","2","02","Y","JEEP","2008","02","1","","1","00","E","070","0","","1","01","08","01","06","PA","1","06","1J8GR48K38C","T4W"
"","04","N","2018019397","3","1","","1","12","Y","HOND","2015","02","1","","1","00","E","055","0","","1","01","07","01","03","PA","1","01","19XFB2F91FE","P4D"
"","15","N","2018017395","2","1","","2","14","Y","FORD","2002","01","1","","1","00","N","999","","","1","01","04","01","09","PA","1","06","1FMCU04152K","T4W"
"","","","2018019344","","","","","","","","","","1","","","","","","","","2","31","","","","","2","","",""
"","04","N","2018017941","1","1","","1","12","Y","NISS","2012","01","1","","1","00","N","015","0","","1","01","01","01","01","PA","1","01","3N1CN7APXCL","P4D"
"","04","N","2018018795","1","1","","1","06","Y","NISS","2008","01","1","","1","00","S","000","","","2","01","07","03","01","PA","2","01","1N4BA41E08C","P4D"
"","04","N","2018019246","3","1","","1","12","Y","FORD","2002","02","1","","1","00","W","075","0","","1","01","01","01","03","PA","1","01","1FAHP53U52G","P4D"
"","15","N","2018017468","2","1","","1","11","Y","INFI","2012","01","2","","3","00","W","070","0","","1","01","05","17","06","PA","1","06","JN8AS1MW9CM","PUT"
"","51","Y","2018017618","3","1","","2","11","Y","INTL","2017","02","1","","4","00","S","015","0","","2","01","03","16","01","PA","2","05","3HAMMMML8HL","TCC"
"","04","N","2018012761","1","1","","1","11","Y","CHEV","2005","01","1","","1","00","E","999","0","","1","01","07","12","04","PA","2","01","1G1AL52F257","P4D"
"","75","Y","2018012843","2","1","","1","01","Y","OTHR","2010","01","1","","1","21","E","055","1","","1","01","02","15","03","PA","1","05","3HSCUAPR5AN","TTR"
"","05","N","2018017205","1","1","","2","06","Y","HOND","2018","02","2","","1","00","N","999","","","2","01","12","02","06","PA","2","01","3HGGK5H41JM","P4H"
"","19","N","2018012608","3","1","","1","12","Y","NISS","2017","02","1","","1","00","W","999","0","","2","01","03","12","04","TX","1","06","JN8AT2MV9HW",""
"","75","Y","2018013858","1","1","","1","12","Y","UNKN","1987","02","1","","1","00","W","999","1","","2","01","09","01","01","OH","2","05","2XKWD29X3HM","TTR"
