"AVOID_MAN_CD","BODY_TYPE","COMM_VEH","CRN","DAMAGE_IND","DVR_PRES_IND","EMERG_VEH_USE_CD","GRADE","IMPACT_POINT","INS_IND","MAKE_CD","MODEL_YR","OWNER_DRIVER","PEOPLE_IN_UNIT","PRIN_IMP_PT","RDWY_ALIGNMENT","SPECIAL_USAGE","TRAVEL_DIRECTION","TRAVEL_SPD","TRL_VEH_CNT","UNDER_RIDE_IND","UNIT_NUM","UNIT_TYPE","VEH_COLOR_CD","VEH_MOVEMENT","VEH_POSITION","VEH_REG_STATE","VEH_ROLE","VEH_TYPE","PARTIAL_VIN","VINA_BODY_TYPE_CD"
"","04","N","2020065644","3","1","","2","12","Y","FORD","2017","01","2","","1","00","S","999","","","2","01","07","01","01","PA","1","01","3FA6P0LU0HR","P4D"
"","04","N","2020063086","3","1","","1","12","Y","KIA","2012","01","2","","3","00","E","999","0","","2","01","12","18","06","PA","3","01","5XXGM4A73CG","P4D"
"","51","Y","2020062074","2","1","","5","03","U","MACK","2001","02","1","","3","00","S","999","0","","1","01","03","17","07","PA","0","05","1M2P267C21M","TCC"
"","51","Y","2020063086","1","1","","1","12","Y","FRHT","2016","02","1","","3","00","E","999","0","","3","01","03","18","06","PA","1","05","3ALACWCY9GD","TCC"
"","15","N","2020030838","3","1","","1","01","Y","MAZD","2014","01","1","","1","00","S","035","0","","1","01","01","01","01","PA","1","06","JM3KE4BE6E0","T4W"
"","04","N","2020033600","1","1","","1","12","Y","LINC","2004","01","1","","1","00","W","025","0","","1","01","05","01","01","PA","1","01","1LNHM86S04Y","P4D"
"","04","N","2020032200","1","1","","1","06","Y","SUBA","2011","01","1","","1","00","S","999","","","1","01","12","01","01","PA","2","01","4S3BMBA62B3","P4D"
"","05","N","2020033311","3","1","","1","04","Y","FORD","2015","01","1","","1","00","N","999","0","","2","01","07","12","04","PA","2","06","1FADP5CU2FL","P4H"
"","04","N","2020067202","2","1","","1","06","Y","CHEV","2011","01","1","","1","00","E","000","","","2","01","07","03","03","PA","2","01","1G1PC5SH7B7","P4D"
"","04","N","2020066450","2","1","","2","07","Y","CADI","2008","01","1","","1","00","N","025","0","","2","01","02","01","01","PA","2","01","1G6DV57V180","P4D"
"","09","N","2020066048","3","1","","1","11","Y","SUBA","2019","01","1","","1","00","S","025","0","","1","01","05","01","01","PA","1","01","4S3GTAC63K3","P"
"","02","N","2020043709","3","1","","4","00","Y","PONT","2009","01","1","","1","00","E","999","0","","1","01","01","02","01","PA","0","01","1G2ZH17N894","PCP"
"","04","N","2020043873","3","1","","1","02","Y","KIA","2017","02","1","","1","00","E","999","0","","1","01","12","01","01","PA","1","01","KNAGT4L34H5","P4D"
"","04","N","2020041532","3","1","","2","12","Y","HOND","2014","01","1","","1","00","N","999","0","","1","01","01","01","01","PA","1","01","1HGCR2F8XEA","P4D"
"","69","N","2020042079","2","1","","2","11","Y","FORD","2019","07","1","","1","03","W","015","0","","1","01","05","10","01","PA","1","01","1FM5K8AR7KG","T"
"","69","N","2020044922","3","1","","2","12","Y","AUDI","2018","01","2","","4","00","N","025","0","","1","01","03","16","03","PA","1","06","WA1BNAFY4J2","T"
"","15","N","2020047692","1","1","","3","06","Y","HOND","2010","01","1","","1","00","N","000","0","","2","01","07","03","01","PA","2","01","5FNYF4H47AB","T4W"
"","69","N","2020043139","3","3","","1","11","U","FORD","2019","01","2","","1","00","N","010","0","","1","01","05","12","07","SC","2","01","2FMPK3K97KB","T"
"","04","N","2020040998","1","2","","1","05","U","FORD","2010","","0","","1","00","S","000","0","","2","02","05","06","01","PA","2","01","1FAHP3FN0AW","P4D"
"","04","N","2020071385","3","1","","1","12","Y","VOLK","2009","01","2","","1","00","S","030","0","","1","01","03","01","06","PA","1","01","3VWRM71K09M","P4D"
"","15","N","2020039123","3","3","","3","12","Y","DODG","2017","02","2","","1","00","N","999","0","","1","01","02","01","01","PA","1","06","3C4PDCAB7HT","T4W"
"","75","Y","2020070015","3","1","","3","01","Y","KW","2014","02","1","","3","00","S","065","1","","1","01","10","17","01","PA","1","05","1XKDDP9X8EJ","TTR"
"","04","N","2020043966","3","2","","1","07","Y","DODG","2003","","0","","3","00","","000","0","","2","02","07","06","11","PA","2","01","1B3ES56CX3D","P4D"
"","69","N","2020068199","1","1","","3","06","Y","GMC","2019","01","1","","1","00","E","000","0","","2","01","02","03","01","PA","2","01","1GKS2CKJ3KR","T"
"","15","N","2020038618","3","1","","3","01","Y","CHEV","1999","01","1","","1","00","S","999","0","","1","01","05","01","01","PA","1","06","1GNDT13WXX2","T4W"
"","04","N","2020038538","3","1","","3","11","Y","DODG","2016","02","2","","4","00","S","065","","","1","01","12","16","03","PA","1","01","1C3CDFBA3GD","P4D"
"","69","N","2020016286","3","1","","2","11","Y","FORD","2014","01","1","","1","00","S","035","1","","1","01","05","01","04","PA","0","01","1FTFX1EFXEK","T"
"","04","N","2020039917","2","1","","9","06","Y","DODG","2012","01","3","","4","00","N","005","","","2","01","05","16","01","PA","2","01","1C3CDZAG1CN","P4D"
"","04","N","2020043267","2","1","","1","12","Y","FORD","2008","02","1","","1","00","S","030","","","1","01","05","01","01","PA","1","01","1FAHP28W08G","P4D"
"","04","N","2020039689","3","1","","3","06","Y","FORD","2010","02","2","","1","00","E","999","0","","2","01","07","02","01","PA","3","01","1FAHP3FN9AW","P4D"
"","04","N","2020040950","3","1","","3","13","Y","SUBA","2009","01","1","","4","00","W","055","","","1","01","07","16","01","PA","2","01","4S3BL616197","P4D"
"","04","N","2020042243","3","1","","1","01","Y","HYUN","2005","02","1","","3","00","N","999","0","","1","01","08","12","04","PA","1","01","KMHDN46D05U","P4D"
"","15","N","2020042972","3","1","","1","03","Y","HOND","2011","01","1","","1","00","N","099","0","","2","01","12","12","01","PA","2","06","5FNYF4H54BB","T4W"
"","04","N","2020047108","2","1","","1","06","Y","TOYT","1999","01","2","","1","00","W","000","","","3","01","08","03","03","PA","3","01","4T1BG22K7XU","P4D"
"","04","N","2020041436","3","3","","1","12","Y","MERC","2008","02","2","","1","00","W","070","","","1","01","05","15","01","PA","1","01","3MEHM07Z68R","P4D"
"","69","N","2020070856","2","1","","3","01","U","FORD","2020","03","1","","1","00","E","010","","","2","01","03","02","03","PA","2","06","1FMCU9J9XLU","T"
"","40","N","2020039766","1","1","","1","12","Y","GMC","1998","01","3","","1","46","E","999","0","","1","01","01","01","02","PA","1","07","1GDFG15R8W1","TSV"
"","51","N","2020070689","1","2","","1","09","Y","FORD","2015","","0","","1","00","","000","0","","2","02","03","06","01","PA","2","01","1FTFX1EG7FK","T4C"
"","09","N","2020042266","1","1","","1","12","Y","TOYT","2019","01","1","","1","00","E","025","","","1","01","07","01","01","PA","1","01","2T1BURHEXKC","P"
"","51","N","2020050286","2","1","","1","12","Y","RAM","2017","01","1","","1","00","E","030","","","3","01","10","01","03","PA","1","04","1C6RR7MT0HS","TCW"
"","04","N","2020069128","2","1","","1","06","Y","HYUN","2012","02","3","","1","00","W","999","0","","2","01","05","02","01","PA","2","01","KMHCT4AE6CU","P4D"
"","04","N","2020043090","2","1","","1","11","Y","TOYT","2010","01","2","","1","00","N","999","0","","1","01","04","10","01","PA","2","01","4T1BF3EK4AU","P4D"
"","28","N","2020042447","2","1","","3","12","Y","SUZI","2008","01","1","","1","41","S","999","0","","2","01","05","02","01","PA","1","02","JS1VP53AX82","MRC"
"","03","N","2020040928","2","1","","1","01","Y","VOLK","2012","01","2","","4","00","S","025","0","","1","01","02","16","09","PA","1","01","WVWED7AJ2CW","P2H"
"","09","N","2020070167","3","1","","2","11","Y","KIA","2020","01","2","","3","00","S","999","0","","1","01","03","17","01","PA","1","01","5XXGT4L30LG","P"
"","69","N","2020043107","3","1","","3","11","Y","CHEV","2020","03","1","","1","00","S","999","0","","1","01","03","01","12","AZ","1","01","3GCNWAEFXLG","T"
"","04","N","2020040829","3","1","","1","11","U","CHEV","2009","02","1","","4","00","W","999","0","","1","01","05","16","01","PA","1","01","1G1AT58H797","P4D"
"","15","N","2020051256","1","1","","1","02","Y","JEEP","2004","01","1","","1","00","S","005","0","","1","01","02","04","04","PA","1","01","1J4GL58KX4W","T4W"
"","51","N","2020065306","3","1","","1","03","Y","FORD","1995","01","1","","1","00","S","999","0","","1","01","02","12","04","PA","2","04","1FTEF15N5SN","TPK"
"","15","N","2020065160","3","1","","1","12","Y","HYUN","2015","01","1","","1","00","E","999","","","1","01","01","01","01","PA","1","01","5XYZUDLA7FG","T4W"
"","15","N","2020065365","2","1","","4","11","Y","LEXS","2007","01","2","","1","00","S","025","0","","1","01","05","01","01","PA","2","01","JTJBT20XX70","T4W"
"","05","N","2020029785","3","1","","1","01","Y","HYUN","2017","02","1","","1","00","S","999","0","","1","01","05","01","01","PA","0","01","KMHCT5AE9HU","P4H"
"","02","N","2020029706","2","1","","2","12","Y","CHEV","2003","01","1","","1","00","W","999","0","","1","01","01","01","01","PA","1","01","2G1WW12E339","PCP"
"","51","Y","2020061974","3","1","","3","09","Y","MACK","2015","02","1","","3","00","S","999","0","","3","01","02","17","01","PA","3","05","1M2AX07C7FM","TCC"
"","04","N","2020072652","3","1","","1","12","Y","FORD","2011","02","3","","1","00","N","999","0","","2","01","07","01","01","PA","1","01","3FAHP0JGXBR","P4D"
"","04","N","2020064353","3","1","","1","11","Y","TOYT","2010","02","1","","1","00","S","999","0","","1","01","02","12","07","PA","2","01","1NXBU4EE9AZ","P4D"
"","04","N","2020029654","1","1","","1","11","Y","CHEV","2014","01","1","","1","00","N","999","0","","1","01","07","01","99","PA","1","01","1G1PC5SB5E7","P4D"
"","04","N","2020073886","3","1","","1","12","Y","TOYT","2013","01","1","","1","00","W","999","","","1","01","07","01","01","PA","1","06","2T1BU4EE6DC","P4D"
"","69","N","2020049910","2","1","","1","01","Y","CHEV","2019","01","3","","1","00","E","040","0","","2","01","07","01","01","PA","1","01","1GNSKBKCXKR","T"
"","69","N","2020029941","2","2","","1","09","Y","JEEP","2019","","0","","1","00","","000","0","","2","02","01","06","01","PA","2","06","ZACNJBB19KP","T"
"","41","N","2020050686","3","1","","3","11","U","DODG","2008","01","2","","3","46","N","999","0","","1","01","05","17","07","PA","1","07","2D8HN54P18R","TES"
"","02","N","2020061962","3","1","","1","12","Y","HOND","2012","01","1","","1","00","W","005","0","","1","01","02","02","01","PA","1","01","1HGCS1B87CA","PCP"
"","09","N","2020064245","3","1","","2","12","Y","KIA","2019","03","1","","1","00","W","070","","","1","01","12","15","01","PA","1","01","5XXGT4L31KG","P"
"","51","N","2020062939","1","1","","1","02","Y","FORD","2003","01","2","","1","00","E","030","0","","2","01","04","01","01","PA","2","05","2FTRX18WX3C","T4C"
"","28","N","2020064825","1","1","","1","00","U","KAWK","2012","02","1","","1","41","E","999","0","","1","01","02","12","04","PA","0","02","JKAEXMJ11CD","MRC"
"","40","N","2020063319","3","2","","3","11","U","DODG","2006","","0","","1","00","W","000","0","","3","02","01","06","08","PA","2","01","1D4GP45RX6B","TSV"
"","51","N","2020050350","1","1","","2","06","Y","FORD","2017","01","2","","1","00","S","999","0","","2","01","01","02","01","PA","2","01","1FTEW1EG3HF","TCW"
"","04","N","2020063386","3","1","","1","12","Y","MAZD","2009","02","1","","1","00","N","015","0","","1","01","01","18","05","PA","1","01","1YVHP82B795","P4D"
"","04","N","2020087535","1","2","","1","09","U","HOND","2012","","0","","1","00","","000","","","2","02","07","06","01","PA","2","01","1HGCP2F45CA","P4D"
"","04","N","2020062747","3","1","","1","11","Y","CHEV","2008","01","1","","1","00","E","065","","","1","01","05","15","01","PA","3","01","2G1WT58N781","P4D"
"","40","N","2020023791","3","1","","1","12","Y","KIA","2014","01","1","","1","00","W","999","0","","2","01","01","01","01","PA","1","06","KNDMH4C78E6","TSV"
"","15","N","2020059302","3","1","","1","10","Y","INFI","2004","01","2","","1","00","W","025","0","","1","01","05","10","06","PA","1","01","JNRAS08W14X","T4W"
"","04","N","2020058540","1","2","","1","06","U","CHEV","2015","","0","","1","00","","000","0","","4","02","05","06","11","PA","1","01","1G1JA5SG3F4","P4D"
"","69","N","2020023791","1","1","","1","06","Y","CHRY","2018","01","1","","1","00","W","999","0","","1","01","07","01","01","PA","2","06","2C4RC1BG7JR","T"
"","04","N","2020059916","3","1","","1","01","Y","FORD","2010","02","1","","1","00","W","999","0","","1","01","01","01","01","PA","1","01","3FAHP0HAXAR","P4D"
"","05","N","2020070064","3","1","","2","12","Y","DODG","2011","01","3","","1","00","W","035","0","","1","01","02","01","03","PA","1","01","1B3CB3HA7BD","P4H"
"","09","N","2020058740","3","1","","1","12","Y","FORD","2020","02","2","","1","00","S","999","0","","1","01","05","12","03","MA","1","01","3FA6P0T92LR","P"
"","28","N","2020059106","3","1","","2","12","Y","SUZI","2007","01","1","","1","41","N","999","0","","1","01","02","01","01","PA","1","02","JS1GN7DA072","MRC"
"","","","2020060490","","","","","","","","","","1","","","","","","","","2","31","","","","","2","","",""
"","69","N","2020087828","2","1","","1","04","Y","SUBA","2018","01","1","","1","00","W","999","0","","1","01","99","12","07","PA","2","01","JF2SJAGC5JH","T"
"","51","N","2020075916","2","1","","2","06","Y","GMC","2009","02","2","","1","00","N","000","1","","2","01","03","03","01","PA","2","04","1GTHK49K79E","T4C"
"","69","N","2020087212","1","1","","3","06","Y","CHRY","2018","01","2","","4","00","E","000","0","","2","01","99","03","13","PA","2","01","2C4RC1BG4JR","T"
"","15","N","2020058885","2","1","","2","06","Y","BUIC","2016","02","1","","1","00","E","000","0","","2","01","05","03","01","PA","3","06","KL4CJFSB6GB","T4W"
"","15","N","2020088652","3","1","","1","11","Y","JEEP","2016","01","1","","1","00","U","999","0","","2","01","02","01","09","PA","2","01","1C4NJRBB7GD","T4W"
"","09","N","2020086608","3","1","","1","12","Y","HYUN","2018","01","3","","1","00","N","999","0","","1","01","07","01","11","PA","1","01","5NPD84LF7JH","P"
"","","N","2020070788","","","","1","00","","","","","0","","4","99","W","","0","","2","51","99","99","99","","0","99","",""
"","09","N","2020060781","3","1","","1","01","Y","VOLK","2019","02","2","","1","00","N","999","0","","1","01","07","01","01","PA","0","01","3VWC57BUXKM","P"
"","15","N","2020061886","1","1","","1","11","Y","SUBA","2013","01","1","","1","00","S","999","0","","1","01","99","10","01","PA","1","06","JF2SHADCXDH","T4W"
"","09","N","2020076511","0","4","","3","06","U","UNKN","","99","1","","1","00","W","999","0","","2","05","05","12","03","","2","01","",""
"","15","N","2020051361","3","1","","1","12","Y","FORD","2011","01","1","","1","00","W","999","0","","2","01","04","01","01","PA","3","06","1FMCU0D7XBK","T4W"
"","04","N","2020077455","3","1","","1","12","Y","CHEV","2014","02","1","","1","00","S","045","","","1","01","05","01","03","PA","1","01","1G1JC5SH7E4","P4D"
"","04","N","2020076634","2","1","","1","12","Y","TOYT","2005","01","1","","1","00","S","999","0","","1","01","07","01","02","PA","1","01","4T1BE32K75U","P4D"
"","69","N","2020051343","3","1","","1","12","Y","BMW","2018","01","1","","1","00","S","999","0","","2","01","03","01","01","PA","1","06","5UXKR0C56JL","T"
"","15","N","2020077064","3","1","","2","12","Y","LEXS","2012","01","1","","1","00","U","999","0","","2","01","05","01","06","PA","1","01","2T2BK1BAXCC","T4W"
"","15","N","2020078259","3","4","","3","10","Y","KIA","2011","02","1","","4","00","E","050","","","1","05","01","16","13","PA","1","06","KNDJT2A25B7","T4W"
"","69","N","2020078135","3","2","","1","07","Y","JEEP","2019","","0","","1","00","","000","0","","2","02","02","06","08","PA","3","06","ZACNJBAB8KP","T"
"","51","N","2020058685","3","1","","3","01","Y","CHEV","1995","02","1","","1","00","N","000","0","","2","01","03","03","09","PA","2","04","1GCEK14K0SZ","TPK"
"","04","N","2020077248","1","1","","1","10","Y","FORD","2014","01","1","","1","00","W","025","0","","2","01","07","01","13","PA","2","01","3FA6P0LUXER","P4D"
"","04","N","2020051636","3","1","","1","01","Y","NISS","2015","01","1","","1","00","N","000","0","","2","01","05","03","04","PA","2","01","1N4AL3AP9FC","P4D"
"","04","N","2020076876","3","1","","1","12","Y","CHEV","2015","02","1","","1","00","S","999","","","1","01","05","01","01","PA","1","01","1G1PC5SB8F7","P4D"
"","15","N","2020055242","3","1","","1","11","Y","SUBA","2012","01","1","","1","00","S","025","0","","1","01","05","01","03","PA","1","06","JF2SHADC1CH","T4W"
"","01","N","2020076636","1","1","","1","07","Y","LEXS","2003","01","2","","1","00","S","000","0","","2","01","01","03","01","PA","2","01","JTHFN48Y930","PCV"
"","09","N","2020052030","2","1","","1","06","Y","CADI","2020","01","1","","1","00","S","999","0","","2","01","05","02","03","PA","2","01","1G6KE5RS0LU","P"
"","09","N","2020080217","3","1","","1","05","Y","SUBA","2017","01","1","","1","00","E","999","0","","1","01","01","01","01","PA","2","01","4S3GTAA63H3","P"
"","04","N","2020079861","1","1","","2","06","Y","TOYT","2013","01","2","","1","00","E","000","0","","3","01","07","03","01","PA","2","01","4T1BK1FK3DU","P4D"
"","69","Y","2020078149","1","1","","3","06","Y","FRHT","2020","01","1","","1","00","W","999","1","","2","01","07","02","01","KY","2","05","3AKJHHDR1LS","T"
"","04","N","2020079615","1","2","","1","07","U","HYUN","2011","","0","","1","00","","000","0","","3","02","07","06","01","PA","2","01","5NPEB4AC2BH","P4D"
"","15","N","2020053768","1","1","","3","00","Y","TOYT","2016","01","1","","1","00","N","000","0","","3","01","03","03","01","PA","0","06","5TDJKRFH2GS","T4W"
"","04","N","2020075421","3","1","","3","06","Y","VOLK","2014","01","1","","1","00","S","005","0","","2","01","07","02","03","PA","2","01","3VW2K7AJ6EM","P4D"
"","09","N","2020080929","3","1","","3","12","Y","HYUN","2018","01","1","","3","00","W","999","","","1","01","02","17","11","PA","1","01","5NPD74LF6JH","P"
"","15","N","2020079095","1","1","","1","11","Y","JEEP","2008","02","1","","1","00","S","999","0","","2","01","03","01","06","PA","2","06","1J8HR582X8C","T4W"
"","04","N","2020079473","2","1","","2","12","Y","TOYT","1999","01","4","","1","00","N","999","0","","2","01","09","01","01","PA","1","01","4T1BG22K2XU","P4D"
"","09","N","2020080721","3","1","","1","12","Y","FORD","2017","01","2","","1","00","W","999","0","","2","01","07","01","09","PA","3","01","1FADP3F21HL","P"
"","04","N","2020052618","3","1","","1","06","Y","KIA","2010","01","1","","1","00","S","000","0","","2","01","07","03","03","PA","3","01","KNAFU4A24A5","P4D"
"","04","N","2020053422","3","1","","3","02","Y","BUIC","2008","02","3","","3","00","W","999","0","","1","01","08","17","01","PA","1","01","1G4HP57238U","P4D"
"","05","N","2020077498","2","1","","1","02","Y","FORD","2014","02","1","","1","00","S","025","0","","1","01","12","01","13","PA","1","01","3FADP4EJ4EM","P4H"
"","04","N","2020079519","2","1","","1","06","Y","MAZD","2010","01","1","","1","00","W","001","","","2","01","01","01","01","OH","2","01","1YVHZ8CH7A5","P4D"
"","04","N","2020079289","3","1","","1","12","Y","FORD","1997","01","1","","1","00","W","035","","","1","01","08","01","03","OH","1","01","1FALP13P4VW","P4D"
"","15","N","2020079422","3","1","","2","02","Y","JEEP","2002","01","1","","4","00","N","999","0","","1","01","07","16","01","PA","1","06","1J4GW48S52C","T4W"
"","15","N","2020079179","3","1","","1","12","Y","JEEP","2007","01","1","","1","00","N","999","0","","2","01","04","01","01","PA","1","06","1J4GA39177L","T4W"
"","51","N","2020080723","3","1","","3","11","Y","NISS","2014","02","1","","1","00","E","999","0","","1","01","05","01","06","PA","1","04","1N6AD0EV4EN","TCW"
"","15","N","2020079053","2","1","","1","05","Y","HOND","2009","01","2","","1","00","S","000","0","","2","01","12","03","01","PA","2","01","5J6RE48709L","T4W"
"","41","N","2020079193","1","1","","1","10","Y","FORD","2017","02","1","","1","00","S","015","0","","1","01","03","12","04","PA","1","01","1FTYR2ZMXHK","TCG"
"","15","N","2020087927","3","1","","1","01","Y","FORD","2014","01","1","","1","00","N","060","","","1","01","05","01","01","PA","1","06","1FMCU9J9XEU","T4W"
"","69","N","2020058253","3","1","","1","12","Y","GMC","2015","02","1","","1","49","W","065","","","1","01","03","01","03","PA","1","07","1GD072CF0F1","TYY"
"","","N","2020087985","9","3","","3","11","U","UNKN","","99","1","","1","99","W","999","0","","1","01","99","99","08","","1","99","",""
"","69","N","2020086418","2","1","","1","01","Y","JEEP","2019","03","1","","1","00","E","999","0","","1","01","05","01","01","TX","1","06","1C4PJLDB3KD","T"
"","02","N","2020089626","3","2","","1","06","Y","VOLV","1998","","0","","1","00","N","000","","","3","02","05","06","01","PA","3","01","YV1NK5370WJ","PCP"
"","","N","2020086328","9","3","","2","12","U","","","99","1","","1","99","S","999","0","","1","05","99","01","01","","1","99","",""
"","69","N","2020088439","1","1","","3","01","Y","CHRY","2019","01","1","","1","46","S","999","","","1","01","03","01","01","PA","1","07","2C4RC1BG9KR","T"
"","04","N","2020088927","2","2","","2","07","U","BUIC","2010","","0","","1","00","E","000","0","","3","02","12","06","01","PA","2","01","1G4HC5EM8AU","P4D"
"","69","N","2020060968","3","1","","1","01","U","NISS","2019","03","1","","4","00","S","999","0","","1","01","05","10","12","FL","1","06","KNMAT2MT8KP","T"
"","51","N","2020083706","3","2","","2","10","Y","PTRB","2009","08","0","","1","00","E","999","0","","1","01","01","98","11","PA","1","05","2NPRHN8X59M","TCC"
"","69","N","2020090245","2","1","","1","10","Y","TOYT","2018","01","1","","1","00","W","999","0","","1","01","09","12","03","GA","1","01","5TDBZRFH3JS","T"
"","04","N","2020064125","3","1","","2","01","Y","FORD","2011","01","1","","1","00","N","999","0","","1","01","07","01","01","PA","1","01","3FAHP0HA5BR","P4D"
"","09","N","2020056631","2","1","","1","10","Y","SUBA","2019","01","4","","3","00","S","999","0","","2","01","01","17","01","PA","2","01","4S3BNAN66K3","P"
"","69","N","2020063821","1","1","","1","11","Y","FORD","2001","01","1","","1","00","N","035","","","2","01","01","01","01","AZ","2","04","99999999999",""
"","04","N","2020087670","3","1","","1","11","Y","CHRY","2015","01","1","","1","00","W","035","0","","1","01","02","01","01","PA","1","01","1C3CCCBB4FN","P4D"
"","15","N","2020090107","3","1","","1","03","Y","HOND","2012","02","2","","1","00","E","999","0","","2","01","09","01","01","PA","2","06","5J6RM4H7XCL","T4W"
"","02","N","2020062592","3","1","","1","12","N","CHEV","2001","02","1","","1","00","E","035","0","","1","01","07","01","02","PA","1","01","2G1WW12E819","PCP"
"","04","N","2020059601","3","1","","1","01","Y","HYUN","2007","01","1","","1","00","S","999","0","","1","01","07","01","01","PA","1","01","5NPEU46F37H","P4D"
"","02","N","2020061010","3","1","","1","12","Y","FORD","2008","01","2","","4","00","E","999","0","","1","01","01","16","98","PA","1","01","1ZVHT82H585","PCP"
"","69","N","2020086604","2","1","","1","02","Y","NISS","2019","01","2","","1","00","W","999","0","","2","01","05","12","04","PA","2","06","JN8AT2MV6KW","T"
"","15","N","2020087171","3","3","","1","12","U","CHEV","2007","01","1","","1","00","W","050","0","","1","05","05","18","01","PA","1","06","1GNFK13007R","T4W"
"","15","N","2020059221","3","1","","3","12","Y","SUBA","2010","01","1","","1","00","N","999","","","1","01","07","12","98","PA","1","06","JF2SH6CC5AH","T4W"
"","69","N","2020054764","3","1","","1","10","Y","BMW","2020","01","1","","1","00","E","999","0","","1","01","03","12","01","PA","2","06","5UXTY5C03L9","T"
"","40","N","2020054325","3","1","","1","08","Y","DODG","2014","01","1","","1","46","E","025","0","","2","01","01","01","01","PA","2","07","2C4RDGBG2ER","TSV"
"","","N","2020053312","9","4","","1","12","N","OTHR","","99","1","","1","00","N","035","0","","4","05","99","01","03","","1","99","",""
"","69","N","2020079829","3","1","","1","12","Y","JEEP","2020","01","1","","1","00","W","070","","","1","01","01","01","99","PA","1","06","ZACNJBAB4LP","T"
"","69","N","2020056461","3","1","","1","10","Y","FORD","2019","01","1","","1","00","S","000","0","","2","01","02","03","04","OH","2","06","MAJ6S3GL6KC","T"
"","15","N","2020055219","2","2","","1","02","Y","KIA","2016","","0","","1","00","","000","0","","2","02","05","06","01","PA","2","06","5XYPG4A57GG","T4W"
"","04","N","2020054325","3","1","","1","12","Y","BUIC","2006","01","1","","1","00","S","040","0","","1","01","01","01","06","PA","1","01","2G4WD582361","P4D"
"","04","N","2020055844","3","1","","3","05","Y","FORD","2007","01","1","","3","00","W","999","0","","1","01","08","17","01","PA","1","01","1FAFP34N97W","P4D"
"","04","N","2020078723","3","1","","2","10","Y","FORD","2015","02","1","","1","00","N","999","0","","1","01","05","12","03","PA","2","01","1FA6P0H79F5","P4D"
"","05","N","2020070099","1","1","","1","06","U","TOYT","2015","01","1","","1","00","W","000","0","","2","01","01","03","01","PA","2","01","JTDKDTB34F1","P4H"
"","15","N","2020080663","3","1","","3","01","Y","SUBA","2017","01","1","","1","00","S","030","0","","1","01","07","01","01","PA","0","01","JF2GPABCXH8","T4W"
"","15","N","2020079615","1","2","","1","11","Y","TOYT","2017","","0","","1","00","N","000","0","","2","02","12","06","01","PA","2","06","2T3BFREVXHW","T4W"
"","69","N","2020081221","1","1","","1","06","Y","FORD","2018","01","1","","1","00","E","999","0","","2","01","07","01","98","PA","3","04","1FTFX1E58JF","T"
"","04","N","2020075594","2","1","","1","03","Y","FORD","2016","02","2","","1","00","S","999","0","","1","01","07","15","03","PA","2","01","3FA6P0T96GR","P4D"
"","15","N","2020054762","3","1","","1","11","Y","VOLV","2006","01","2","","1","00","S","005","0","","2","01","12","01","01","PA","2","01","YV4SZ592761","T4W"
"","51","N","2020078891","2","2","","1","11","Y","FORD","2011","","0","","1","00","","000","0","","2","02","03","06","09","PA","1","04","1FT8W3DT4BE","TCW"
"","04","N","2020038332","3","1","","1","12","U","HOND","2017","99","3","","1","00","E","999","0","","1","01","07","04","07","PA","1","01","1HGCR2F17HA","P4D"
"","51","Y","2020061420","1","1","","1","06","Y","FORD","2011","02","1","","1","00","N","000","","","2","01","03","03","01","PA","3","05","1FDRF3H66BE","TCB"
"","04","N","2020079285","3","1","","3","12","Y","VOLK","2016","01","3","","1","00","E","035","","","1","01","03","01","03","PA","1","01","1VWAT7A31GC","P4D"
"","09","N","2020052731","1","1","","3","11","Y","FORD","9999","01","1","","1","00","W","999","0","","1","01","07","12","01","PA","1","01","99999999999",""
"","04","N","2020053930","3","1","","1","01","Y","NISS","2017","01","1","","1","00","S","050","0","","1","01","03","01","03","OH","1","01","1N4AA6AP7HC","P4D"
"","02","N","2020083076","3","1","","1","10","U","CHEV","2003","01","1","","4","00","E","055","","","1","01","12","16","13","PA","1","01","2G1WW12E639","PCP"
"","04","N","2020049545","3","1","","1","01","Y","FORD","2011","01","1","","1","00","S","999","0","","1","01","01","01","06","PA","1","01","3FADP4BJ9BM","P4D"
"","09","N","2020080220","3","1","","1","10","Y","NISS","2019","03","1","","1","00","W","015","0","","2","01","07","01","01","OK","1","01","3N1AB7AP4KY","P"
"","15","N","2020083372","3","1","","3","10","Y","MAZD","2016","02","1","","1","00","S","040","0","","1","01","03","01","03","PA","0","06","JM3KE4BYXG0","T4W"
"","04","N","2020052426","3","1","","1","02","Y","CHEV","2009","01","4","","1","00","N","025","0","","1","01","07","01","06","PA","1","01","1G1ZG57B794","P4D"
"","15","N","2020052320","3","1","","3","07","U","NISS","2003","01","1","","1","00","N","020","0","","1","01","07","01","01","PA","2","06","5N1MD28Y23C","T4W"
"","04","N","2020078804","3","1","","1","00","U","NISS","2008","02","2","","1","00","S","065","","","1","01","05","01","03","PA","0","01","3N1AB61E28L","P4D"
"","41","N","2020081773","2","3","","2","02","Y","FORD","2008","02","1","","1","46","S","999","0","","1","01","03","12","01","PA","2","07","1FTNE24W78D","TCG"
"","09","N","2020082703","3","1","","2","11","Y","KIA","2020","02","3","","1","00","N","055","0","","1","01","05","01","03","PA","1","01","3KPF24AD0LE","P"
